,sample,feas,objective_function
0,"[-342.07688801 -670.79075864  126.08138191 -137.79615271  576.36210255
 -149.01380124  193.22215607  324.12610892   -4.78143005  558.56361807
   88.45928299  -48.79824222  255.846302    257.79267787  370.64036483
  773.16940361  491.55562845 -423.62242595  100.91882258  258.9196075
  664.57453929  102.00948878 -272.20751856    8.60715195   23.03309418
  517.53283265  589.81528693    8.86905349  176.64688402   69.73989087
 -470.53771064 -690.45938523  855.31985244  220.04867538 -688.69933008
  525.55736557 -169.61965958  134.23569141  379.45048117  516.28545949
  904.92234523  117.92279195  722.41750002  376.67107538  521.15817211
  335.97167267  416.82357625 -716.56377756 -411.92591738  436.67584728
  678.30843914  972.43610268 -152.16394804   65.98984632   80.21574613
 -212.38980446  570.83076637  749.14458761  192.18562824  207.87967569
 -577.21545759   67.27095924  640.62123281 -403.89421867  735.1493164
  496.49153402  281.82723702  784.25895055  107.63107818  223.29558333
  248.18421463  274.09902884  313.18192116  -79.49845947 -905.5235136
  678.83744339  104.21700052  229.35106877  983.30374347  609.39018071
  161.05914807  702.75106088  516.52051332  365.47407585  831.24963185
 -180.1045346    48.38256544  372.58765126  768.19321277  779.35436368
 -302.16364809  373.63324373  -31.3829078  -927.66730855   91.88577087]",0,
0,"[ 268.47885076 -635.46984181  750.08704079 -875.51184603 -437.37265475
 -650.78617485  819.08166353   33.21995173  202.85353814  960.18064422
  423.11944895  713.07871157  452.77306028  311.41453424  747.97165563
  282.63720029  990.6025499   430.61382256  125.36170301  486.13611286
  280.76194227   97.67036718  603.76264981  986.59527805   93.53042117
  984.17017556  650.73533664  248.02808622  321.7222713   133.17274878
  479.16395304  183.59087724  581.08665971  717.91503755  610.46411248
 -828.82326441  -26.27163159  673.1409695   858.94026702 -687.42106576
  481.75257289  943.12495658  665.98141431  226.90027048  774.05645561
 -449.52561148   84.57772149  -63.76053861  296.91855756  896.79652088
  395.82512879  155.29014405  639.4289868   705.51083791   21.89908907
  493.85917881  313.14822856 -403.96827656  537.71302784  165.71892365
 -492.88680863  130.37847065  189.37653132  709.78827132  508.81283403
  528.81502774   43.55363536  178.98286509 -640.16279152  722.59094449
  337.93035263  203.98498479  636.16281552 -257.84703785  815.77655651
  762.15794101 -746.11862378  478.32372201  133.66406166  885.18068335
  773.90694598  638.58128078  116.1935671  -544.69975812 -584.93056378
 -610.29922637  417.94084539  715.76178026  727.46881249 -885.14957925
 -307.49481048  617.08107533  902.19233921 -348.92999117  -52.51630221]",0,
0,"[ 5.90575812e+02 -6.34749285e+02 -7.53599636e+02  1.09068147e+02
  1.75843251e+02 -3.52990391e+02 -1.67452768e+01  4.14176242e+02
 -8.98916611e+02 -4.44548974e+02  6.85110135e+02 -1.40643863e+02
  3.39498388e+02  5.33880227e+02  8.66753203e+02  6.66775165e+02
 -7.18978995e+02  9.00810046e+02 -6.05727288e+02  8.49299124e+02
  7.36993348e+02  8.26587375e+02 -8.97728708e+02  8.34242309e+02
  4.99823779e+01  7.45139824e+01  3.90673906e+01  7.28411815e+02
  3.73527722e+02  9.66911903e+02 -9.67781685e+02  1.62700612e+02
  3.56037286e+02  7.77565324e+01 -2.42952107e+02 -4.47917672e+02
  3.68672031e+02  6.34608714e+02  5.62927873e+02  7.93080760e+02
  7.70055783e+02  9.33511435e+02  6.78962641e+02  8.04463955e+02
  9.46480817e+02  8.55852907e+02  7.48152627e+02  4.75751847e+02
 -9.72249222e+02  2.99016902e+02  9.89221506e+02  3.40598939e+02
 -6.34934159e+02  1.68309856e+02  5.98636102e+01 -1.65425097e+02
  2.31142108e+02 -6.38819062e+02 -7.16749300e+02  8.79081299e+02
 -7.60125047e+02  1.57078256e+01  6.16381635e+02 -6.38822166e+02
  5.65607477e+02  9.94783783e+00  8.90457652e+02  3.51349182e+02
 -5.88090680e+02  1.71107955e-01  9.21769326e+02  2.17207730e+02
  8.78559443e+02 -1.17006944e+02  9.60761149e+02  2.14655807e+02
 -9.13964994e+02 -2.26339078e+00  4.43097103e+02  4.25202261e+02
  9.16203009e+02 -3.35350016e+02  4.69861676e+02 -4.21206972e+02
 -7.29499627e+02  7.60121362e+02  4.79601338e+02  4.96461486e+02
  6.75602149e+02 -5.47686625e+02  5.73332234e+02  4.32695800e+02
 -5.17093352e+02  1.62836994e+02  3.17242139e+01]",0,
0,"[-449.67787368  -51.25473764 -832.92846813  368.36651411  612.20701381
   57.32730111  206.16159258  973.58808456  970.42226236 -884.59647981
  938.00408257 -144.06715934  645.11108455 -367.67872332  591.05724264
   60.70483652 -423.06639733 -578.40758264 -929.26660501  694.27689995
  767.63112407  486.19857786  863.02104019  874.18683165    8.78786457
  664.23136005  944.06199522  468.5053989   164.32108472  706.19718038
 -853.66041527  884.87872013  651.94462835  743.46782696  722.80678625
   71.1556904   407.81293981   46.52748694   41.01072317  678.29367937
  911.18722795  983.43802672  576.53588002  958.11651075  459.05708999
 -791.90811964  941.72543413 -799.16350488  789.72654198  385.77700587
   34.06115274  402.5904678  -704.53550654  585.80478688  189.42977029
  600.76299603  886.7788734   527.89302835 -603.33900303  863.1800024
 -105.0285768   531.36699728  958.12842523  173.00541946  455.87629106
  812.48960213   39.38666544  106.41941008 -463.10438013 -390.19663404
  155.62910896  819.24003577  189.91879826  113.32542827  -44.71015885
  666.05267618  363.92401907 -203.20275554  505.83433498  651.17808196
  558.72873374   81.96204656  364.0867683   177.96672386  991.19440258
 -297.65712519  954.34221425  171.67947716  250.995846   -209.42173274
  100.25886296  663.58339553  466.25624381  -83.42023988   44.6699155 ]",0,
0,"[-475.88068542  847.75010977  331.77743468 -852.4048208  -764.53779569
   29.85537205  125.65678303  966.96082333 -265.49307064  684.24681616
  120.54097161 -950.74182244  246.45245437  684.84491516  564.65000817
  620.37017522  185.72781184  670.46438408 -232.68254865  749.69228024
  634.03746605  954.07590211 -361.7327059   890.29678134  273.9705005
  871.95565475  311.9769291   209.89288732  221.87119004  849.71184129
  491.57054287 -856.13045242  178.42732237  876.11659755 -812.41277124
 -680.96582231  443.46767888  792.96557256  789.26721317  497.72477113
   61.12781418  781.74692784  428.59582097  115.784696    123.93556344
  -72.00309414  636.98220772 -620.41713012 -882.53074506  942.1351381
  134.96784548  832.41997689  574.06999972  745.30788901  612.86374626
  735.99858098  810.80546025  874.73485158  721.22640877  262.83428486
   61.645494    626.17338467  578.50194261 -444.32461242    2.38704432
  461.47126381  725.47766477  529.3229256  -662.46521761 -282.35696876
  447.52266412  427.1521126   895.97432104 -541.98127595  520.43893585
  523.22999926  240.51866689 -444.49662882  660.08248264  483.7225671
  353.40716819 -955.94567296  488.65339751  199.40087086  928.62076753
 -633.86568853  458.05017877  132.25109033  885.55421138  976.4833298
  702.50974485  235.07243295 -515.0411929   471.87339998  -33.04332447]",0,
0,"[ 781.28517277  189.4329174   737.71296655 -518.97353587  789.261924
 -560.04002874 -815.62628158  936.50957382  579.07985244   11.47706915
  906.30739651 -837.75358456  664.76145921   83.75951126  495.57229315
  998.13959475 -891.91785782 -496.684457   -219.45898012   12.34356744
  380.60875439  380.23711093  489.24030353  242.66898092  397.34148208
  157.93449763  742.12813773  289.42871362  983.72959829  391.21149489
 -320.29900532 -392.08786041  749.50073801  697.92356593 -415.66194886
  774.43081567  -62.62757649  340.27646321  701.96794295   41.68706349
  391.38128168  504.97510624  769.60228937  594.01216487  332.39831344
  537.60537943  671.99199762  587.60526514 -940.8255566   816.80688204
  987.77707763  565.07944626  662.33637441  670.60653841  965.63532083
 -283.0447684   161.56194081 -447.17914666 -698.54361139  462.62240967
 -240.6203624   813.97857923  628.15353436 -354.54117035  113.51056792
  824.83630375  464.70296732  384.04463843  697.9961678  -724.04300906
  716.8942774   114.27762781  571.95016756  953.65935278  184.21387784
  671.07696724 -132.57893666 -606.25069784  291.90297413  666.19980641
  721.53419633  709.74185477  538.51578486 -626.04390409 -956.73685715
 -128.75954556  686.50104803   96.80807424  961.411873    887.25664687
  595.47020076  995.23449772 -709.78117413  779.02847499  423.30903007]",0,
0,"[-375.29245316 -566.09348578 -742.25337687 -665.11931607 -679.37345851
 -793.82899253  246.659802    517.03719269 -631.35269361  845.51252079
   50.62981743  541.49322025  780.44304827  147.36189087  422.38288114
  265.06992574  279.02004471 -466.11790629 -606.32630651  472.95794701
  823.6704115   890.76949555  612.04712671  536.98284551  664.16324094
    3.98139898  612.99595149   11.25282321  288.77832072  405.84014503
 -686.79875883  788.25011333  769.48041792  539.46465804  913.73574466
  247.20073298 -710.76469344   29.91660076  130.77820561 -161.9722212
  592.21389503  514.63593903  554.15102556  548.11217218  131.54518175
 -771.14454379  453.14246274  606.0748803   -27.06553918  510.05147112
  715.08258298  167.8321842  -528.69231554  873.86847266  575.0304814
 -469.82899685  123.3161817   915.12096705  416.40496799  992.76590525
 -947.23564384   36.92800281  539.16025306  867.8759148    96.90736719
  784.34025348  492.4014021   894.53642942 -674.78550965  952.55169461
  339.28899834  847.49003079  724.72674156 -585.40048391 -683.25196861
  297.89875754 -126.56596884 -543.81145203  899.00019751  421.14292409
  746.49296683 -318.83736373  586.25867669  470.97774091 -866.86253329
  623.79372474  601.12310379  391.41320095  594.70432094 -258.36803934
 -795.73785483   45.99143347    3.5075606  -130.528696   -751.8215428 ]",0,
0,"[-758.98526129 -877.50304027 -218.75361015    5.19123792 -560.76705866
  587.46155463  747.28718217  979.26085185  674.76114998 -800.18866022
  798.57097626 -967.31796983  329.88836003 -142.15337063  377.56801029
   38.97165609 -540.11619038  698.41141871  241.00507813  707.34133283
  668.08845047  559.02861248 -109.18809335  831.15200172  909.91851323
  873.3595483   545.87673054  907.90463781  834.09308034  820.3679831
   16.6322598   278.15012764  915.58309839  328.54177955  113.21126329
 -823.19007783  -99.67180959  947.92254503  673.81289312 -652.05154773
  598.38993991  215.42037229   86.77056353  546.87278932  374.8720865
  268.27415221  424.33452002 -813.22624861  711.6244382    60.9861582
  854.56679716  190.54605261 -161.69665749  833.576223    474.70202853
  925.18804808  953.003417   -141.17806383 -497.66027326  433.598472
  183.32048565  588.21930846  394.86871759  794.28712602  740.83015036
  784.99659937    8.42989782  542.40854055 -141.39612856  945.50127609
  150.04393052  953.61003794  173.40006579 -579.04042149 -642.25271727
  636.80338773 -694.02407131 -956.48131316  984.6369478    64.54549125
  856.22670334  729.82171404  818.7931113  -618.10962384  -43.37854761
  434.773642     32.43732114  224.3729591   263.49430173 -299.32090302
 -843.55750818  386.96175754  432.06186523 -891.90429309 -259.0019351 ]",0,
0,"[-114.66330113 -100.06998796 -239.4103802  -951.18623709 -244.31970126
  -59.73753963  730.20040915  504.20047636 -992.22566758 -423.59802312
  781.99588506 -816.35533051  688.03670703  151.86744194  959.95245653
  456.8549611   153.20544128 -905.47610757  118.40171317  502.79378097
  292.07968871  224.25360959   24.00293981    5.95158489  722.32224181
    8.96983673  812.13174482  836.83473239   49.92421549  785.69465436
  145.94078432  494.75591486  523.93153733  855.02914155 -348.52086947
 -422.68790554 -107.12453935  167.27144559  210.77532042 -239.9334302
  799.36717107   68.36908601  229.47615193  559.95870397  109.22620938
  689.70183829  363.0210528   584.4626739   -61.0361633   313.36104389
  242.72295736   46.11301576  139.53711604  720.34236562  445.74912316
  424.68303662  650.71365699 -171.35230208  952.03454576  628.48286382
 -820.27799487  643.92714148  814.78139869 -234.15448757  814.78793745
  977.23784387  911.99383622  218.0818429   524.67545313  882.72298689
  930.03931631  646.401161    765.35037195 -560.99939392  -72.3126379
  530.27762442   33.2417572  -734.00293226   28.95986864   12.54016073
  315.76136835 -270.98812155  687.23778271 -711.07307751  655.21385193
  783.79810482  466.10627163    1.58203992  342.29182086 -821.73486356
 -195.61094922   24.74108565 -122.88047543  396.08728954  653.72383811]",0,
0,"[ 998.03134279  780.39365578 -912.64493011   29.88135713  153.88210152
 -940.62696962 -201.06634087  229.38609594 -753.82321001  -24.5418894
  193.1625029   690.27013624  813.18212791 -832.74661597   38.95622932
  181.4739102   655.56441401 -410.17867472 -503.23658016  939.1023947
  562.34338875  739.21714262 -660.65604282  678.43843744  365.84670054
  751.49022848  691.88693721  843.7366975   723.77044195   27.16148706
 -735.36117268  368.17966708  901.33452457  397.09874285  179.54408553
 -751.53855044 -394.49501517  390.80203763  199.23166845 -436.18504184
  464.58573357  849.14300131  980.70280147  117.80799209  540.55712127
 -794.8496984   432.34857239  -71.77332155   79.76721083  474.55917331
  295.32973922  728.33311007  672.4486227   776.78714178  397.7363159
 -884.00596161  960.87404109 -364.51833987 -153.72599114  277.62802742
 -314.62135015  312.2382559    68.24839674 -579.24321786  933.60232791
  515.31060688  685.47614949  924.99118205 -169.92584833  668.7642925
  875.11207997  737.08512907  544.31058702 -643.18518641 -623.22551496
  997.68517113 -787.39917078 -834.26086973  356.33428105   44.73726436
  526.69250268 -201.18825914  858.92850704  420.50334399 -106.10758383
 -684.60693915  988.72847767  258.5818126   212.89134603 -383.1814008
  988.27422604  355.59527195  418.13612083  138.71359419 -290.07149349]",0,
0,"[ 944.11818769 -988.75372711 -318.68182631  988.23445641 -892.23381269
 -651.32754591 -565.01464816  121.66249808  702.50734668  280.94868288
  971.23130665 -466.17506919  642.9402245   959.24676606  917.05401244
  208.22823464  229.50127812 -736.1658606   214.45229994  441.8669898
  937.63299105  966.41401277 -522.54488106  314.1590503   189.45179074
  785.96397582  227.1984392   144.5149381   839.08255533  678.26543041
 -662.53566748 -212.83339169  716.10132922  462.35532716   71.47988854
 -820.69846858  595.49023479  656.7497287   740.35970003  -84.39997023
  766.43455576  893.87681679  459.65246171   85.45310053  581.43059177
 -117.90020809  808.16847543 -385.57171275  184.61265522  118.08684668
  851.57815534  714.02758089 -917.61020908  769.42478672  819.22736032
  445.26366442   76.74809843 -216.67605822 -785.51734253  348.09236786
 -443.1162157   473.21567039  789.06712781  542.02693105   28.36617387
  370.67953857  998.83206344  423.86838394 -305.81153844 -481.95642015
  910.62708273  652.12783479  325.4568637   714.79369704 -419.46984097
    9.68806054 -759.53482662  127.99343406  716.95126231   71.3151592
   96.68429957  439.39599338  137.85949897 -633.00453056  882.03660609
 -933.61807223  702.63642533    2.4327065   218.29052537 -394.76374525
 -351.17659225   45.10035744 -566.37156193  405.80106493 -294.61016894]",0,
